id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
189,STARLINK-30144,satellite,0,14,42.9857,35.3075,92.8904,148.2671,241.1575,6860.8735,493.0053,-160.08365865148178,-5502.644557079621,-4099.121978426374,-5137.495202914258,1977.5911962178159,-4099.121978426374,-36.8434,158.9466,19
190,STARLINK-30142,satellite,0,14,43.0177,35.4008,166.6074,36.3933,203.0006,6866.2373,485.694,-4013.2224240811342,-5257.271760939232,-1829.3080858038543,-3626.998887578869,5530.799188455354,-1829.3080858038543,-15.5526,123.2561,7
191,STARLINK-30133,satellite,0,55,43.0212,37.9866,139.6364,33.3725,173.0089,6869.9187,484.7023,-5744.5118248048575,-3711.109625857467,569.8946152356312,-1593.8112390108683,6650.677897391922,569.8946152356312,4.7932,103.4766,3
192,STARLINK-30123,satellite,0,17,43.0188,325.5316,164.8085,34.0311,198.8396,6866.6016,485.0589,-6271.250000222324,2339.8868556498196,-1511.7880480891185,4288.931546517453,5138.9408686828365,-1511.7880480891185,-12.8042,50.1518,4
193,STARLINK-30076,satellite,0,55,43.0061,38.4734,27.6075,291.4934,319.1009,6866.2568,491.6557,6107.859812189264,655.093878699336,-3065.968133156087,-1409.5349246897995,-5978.98910948546,-3065.968133156087,-26.6672,-103.2652,3
194,STARLINK-30073,satellite,0,70,42.9864,223.9314,81.3859,25.9471,107.333,6859.5752,486.812,4792.478527995464,-2030.659092727295,4462.22748202082,-3506.3642925934823,-3846.665600204809,4462.22748202082,40.7834,-132.3502,52
195,STARLINK-30078,satellite,0,71,42.9846,350.9297,98.8572,180.8934,279.7506,6858.8284,494.8536,367.75983105973313,-5069.605217514142,-4611.820819132291,-4904.225886705989,1335.9314379677394,-4611.820819132291,-42.3957,164.7621,14
196,STARLINK-30135,satellite,0,55,43.0087,38.6913,160.299,57.0805,217.3794,6866.7547,491.0591,-2352.922385992032,-5789.324177657976,-2843.023028453187,-4680.014029901358,4141.254262713664,-2843.023028453187,-24.5977,138.495,15
197,STARLINK-30137,satellite,0,55,43.0217,38.3131,38.7568,325.7169,4.4738,6870.0301,485.1853,5126.094960909004,4549.076415272902,365.2567647152175,2589.54518598592,-6345.486703948404,365.2567647152175,3.0697,-67.8,9
198,STARLINK-30136,satellite,0,55,42.9812,38.5781,85.1626,170.0955,255.2581,6859.2514,495.8081,1662.9589402336821,-4886.039569389495,-4525.954621183486,-5161.005790748106,53.23850493328414,-4525.954621183486,-41.4248,179.409,8
199,STARLINK-6205,satellite,0,83,43.0138,13.2964,59.1035,325.7658,24.8693,6868.705,485.2717,5573.213337318938,3485.1585086529576,1968.5231738934524,1437.5339314629366,-6414.088628137167,1968.5231738934524,16.7703,-77.3675,24
