id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
1148,STARLINK-31671,satellite,0,82,43.0142,249.7289,115.4133,35.5996,151.013,6865.4699,482.8253,4358.342167190821,4785.846890411218,2267.4063597789814,2609.8067570963135,-5923.545019275765,2267.4063597789814,19.4166,-66.2226,16
1149,STARLINK-31674,satellite,0,82,42.9807,249.4173,90.3134,195.0699,285.3832,6859.24,494.1714,-5172.029429672806,-2.472998558554254,-4511.262195893092,2093.08499989283,4729.576061376655,-4511.262195893092,-41.2733,66.1281,4
1150,STARLINK-31679,satellite,0,70,43.012,238.9198,15.7698,311.0767,326.8465,6864.8556,487.7538,-5316.549467825176,-3504.1143959128326,-2560.2579826293936,-1049.7725231140203,6280.325914567694,-2560.2579826293936,-22.0283,99.4894,5
1151,STARLINK-31370,satellite,0,82,43.0207,249.7088,131.5344,33.5808,165.1153,6867.0131,482.3002,3507.4336690188165,5771.40549545189,1202.2206523423024,3855.5913644368497,-5544.873990090223,1202.2206523423024,10.1555,-55.1874,8
1152,STARLINK-31404,satellite,0,82,42.9847,249.8362,85.2221,23.2828,108.505,6859.5103,486.0284,5214.070981708376,403.14885399175495,4432.237916025829,-1743.795822263557,-4930.338865739796,4432.237916025829,40.4585,-109.478,103
1153,STARLINK-31453,satellite,0,93,43.0043,231.7155,15.219,306.5669,321.7859,6864.047,488.4331,-5777.70388367267,-2308.9825163990618,-2895.5244611027288,229.71512740959062,6217.75629859212,-2895.5244611027288,-25.0928,87.8842,4
1154,STARLINK-31476,satellite,0,82,43.0255,249.6765,155.0827,31.1971,186.2798,6867.5237,483.1644,1854.230276187452,6586.001281458738,-512.0855690040368,5270.105676039196,-4363.435453846635,-512.0855690040368,-4.307,-39.6234,9
1155,STARLINK-31538,satellite,0,82,43.006,249.303,13.1543,314.6234,327.7777,6865.0202,487.3882,-4555.12304594185,-4485.305804939895,-2495.8641567650657,-2255.3124798305207,5981.695390591098,-2495.8641567650657,-21.4481,110.6582,8
1156,STARLINK-31564,satellite,0,82,43.0184,249.2404,43.1835,327.0205,10.204,6867.2771,482.245,-1562.233582919772,-6628.163373478338,829.1038165254242,-5426.949460931166,4113.556006865716,829.1038165254242,6.9848,142.8384,5
1157,STARLINK-31452,satellite,0,82,42.9992,249.7766,92.3527,37.3745,129.7272,6862.2967,484.6668,5134.0980695719,2779.023503132634,3596.5480154094016,460.7682819527428,-5819.761782864639,3596.5480154094016,31.7955,-85.4732,92
1158,STARLINK-31513,satellite,0,71,43.0052,246.252,105.1785,36.0877,141.2662,6864.0265,483.5378,5026.531879181079,3632.8224036357474,2926.691821679784,1284.939890372772,-6067.318256603183,2926.691821679784,25.4011,-78.0425,59
1159,STARLINK-31392,satellite,0,82,42.9998,249.594,110.0806,118.6063,228.6869,6862.4796,490.637,-1953.7690590493166,5561.0657883421945,-3515.6896939350377,5875.785238680122,-466.70554665357673,-3515.6896939350377,-30.9717,-4.5414,4
1160,STARLINK-31619,satellite,0,82,42.9925,249.3527,89.0279,217.4965,306.5244,6861.7655,491.5491,-5215.371694833536,-2399.893553039778,-3760.921363182833,-81.21892323996495,5740.469882135125,-3760.921363182833,-33.3925,90.8106,4
1161,STARLINK-31509,satellite,0,82,42.9798,249.9219,94.4274,352.7835,87.2109,6858.6199,487.0425,4590.361013026069,-2033.0032342076202,4667.954236781916,-3718.3858405551046,-3373.1473612885143,4667.954236781916,43.0949,-137.7871,28
1162,STARLINK-31734,satellite,0,35,42.9941,264.1608,92.0812,323.0908,55.1719,6861.5581,485.2656,3697.016590589045,-4314.467480896033,3838.165084020223,-5442.314022184722,-1632.1088807832532,3838.165084020223,34.206,-163.3064,9
1163,STARLINK-31738,satellite,0,77,43.0033,271.1708,19.1334,302.3447,321.4781,6864.1032,488.6874,-3015.5242953461625,-5432.118647685016,-2915.2702249410286,-3744.6827327909264,4957.686053905364,-2915.2702249410286,-25.2747,127.0648,11
1164,STARLINK-31721,satellite,0,13,42.999,274.7388,79.4377,230.5451,309.9828,6862.3065,490.8837,-3468.649468757332,-4712.63626272427,-3586.4355631397434,-2903.3147773807304,5080.475665259797,-3586.4355631397434,-31.6637,119.7465,9
1165,STARLINK-31737,satellite,0,13,42.9969,274.9825,95.0787,137.1101,232.1887,6861.9554,491.4432,-4316.259400486439,3847.333772561842,-3697.7746784744154,5266.106890888686,2387.5071902545506,-3697.7746784744154,-32.7624,24.3882,4
1166,STARLINK-31539,satellite,0,13,43.0228,275.0938,135.8389,32.6892,168.5281,6867.2748,482.2365,396.62172475828527,6784.941625986277,930.8895004415597,6042.51009110185,-3111.400562371206,930.8895004415597,7.8473,-27.2448,5
1167,STARLINK-31397,satellite,0,13,42.9827,275.2941,94.6491,356.0249,90.674,6858.6136,487.0718,4985.845326855941,542.9845744486356,4673.425934237054,-1523.4886302759746,-4778.333209900731,4673.425934237054,43.1573,-107.684,105
1168,STARLINK-31481,satellite,0,13,43.0141,274.6108,61.815,325.8546,27.6695,6865.6422,482.7731,2809.5980687123706,-5867.5264877346035,2172.7436231939687,-6502.69195903934,-191.58725903502992,2172.7436231939687,18.5763,-178.3124,4
1169,STARLINK-31540,satellite,0,13,42.9853,274.8002,100.2679,188.5362,288.8041,6859.5189,494.4265,-4551.148897230627,-2602.3520281959454,-4429.926322094854,-535.415192835008,5215.220315068248,-4429.926322094854,-40.3733,95.8617,4
1170,STARLINK-31574,satellite,0,13,43.0106,275.1298,111.252,36.0501,147.3022,6864.9717,483.0626,2182.2351417545838,5990.5732141182625,2527.240841395624,4592.845521207119,-4422.090870385588,2527.240841395624,21.7456,-43.9149,4
1171,STARLINK-31556,satellite,0,13,43.0031,275.1665,96.0923,37.0803,133.1726,6862.8205,484.3077,3219.8875713963366,5001.913192309748,3410.791419643565,3268.56978629469,-4970.23773153321,3410.791419643565,29.9832,-56.6699,8
